    -0.70  37.95    5  0.24015E+05 8972
    -0.60  38.05    2  0.22303E+05 8975
    -0.60  38.05    1  0.32396E+05 8976
    -0.20  39.25    3  0.23461E+05 8978
    -0.20  39.15    1  0.33229E+05 8981
    0.30  40.15    1  0.31165E+05 8982
    -0.30  39.45    2  0.21142E+05 8986
    -0.40  38.35    9  0.26035E+05 8988
    -0.50  38.35   12  0.25745E+05 8989
    0.50  40.35    6  0.24221E+05 8990
    -0.10  38.45   10  0.24585E+05 8991
    0.10  38.65    4  0.23581E+05 8992
    0.10  39.95   10  0.25921E+05 8993
    -0.20  39.15    3  0.23671E+05 8994
    0.20  38.85    6  0.24164E+05 8995
    -0.10  38.95    8  0.25809E+05 8996
    0.20  38.85    3  0.26341E+05 8997
    -0.10  39.75    1  0.34979E+05 8998
    -0.10  38.95    2  0.19988E+05 8999
    -0.20  39.65    6  0.24779E+05 9000
    -0.60  38.15    6  0.24632E+05 9001
    -0.20  39.15    3  0.29030E+05 9002
    -0.70  37.95    8  0.25698E+05 9003
    -0.30  39.45    9  0.25654E+05 9004
    -0.30  39.45   10  0.25124E+05 9005
    -0.30  39.35   11  0.25010E+05 9006
    -0.30  39.35   17  0.25213E+05 9007
    0.50  40.45    4  0.26008E+05 9008
    2.40  39.45    1  0.36321E+05 9009
    3.30  39.35    1  0.30976E+05 9010
    3.80  39.95    2  0.30729E+05 9025
    3.80  39.95    5  0.27542E+05 9026
    1.50  38.85    6  0.27508E+05 9027
    4.30  39.85    5  0.23565E+05 9028
    2.60  39.45    3  0.29974E+05 9029
    2.60  39.45   13  0.25157E+05 9030
    -0.80  37.55    1  0.36430E+05 9032
    -1.60  37.35    5  0.24276E+05 9033
    -0.80  37.75    4  0.23082E+05 9034
    -1.00  37.55    9  0.25085E+05 9035
    -0.80  37.75    6  0.24416E+05 9036
    -1.30  37.55    5  0.23530E+05 9037
    -0.70  37.75    3  0.28608E+05 9038
    -0.70  37.85    3  0.26793E+05 9039
    -2.90  36.65    1  0.29125E+05 9041
    -3.90  36.65    2  0.28426E+05 9045
    -1.70  37.25    2  0.22478E+05 9046
    35.80  35.45    5  0.27072E+05 9047
    35.80  34.95    2  0.31805E+05 9048
    35.90  35.25    2  0.24188E+05 9049
    35.70  35.55    2  0.29214E+05 9050
    35.90  35.15   16  0.24981E+05 9051
    35.80  35.45    3  0.29516E+05 9052
    35.30  33.55    5  0.24151E+05 9053
    35.80  35.45    3  0.22786E+05 9054
    35.90  35.35   20  0.25885E+05 9055
    35.70  35.55   43  0.25908E+05 9056
    35.80  34.85   27  0.25324E+05 9057
    10.70  36.95   46  0.25886E+05 9058
    9.90  37.35   40  0.25712E+05 9059
    8.80  37.05   36  0.25690E+05 9060
    8.80  37.05   32  0.25463E+05 9061
    10.30  36.95   34  0.25634E+05 9062
    10.20  37.05   38  0.25880E+05 9063
    10.40  36.85   54  0.25635E+05 9064
    10.40  36.85   41  0.25605E+05 9065
    10.50  36.25   25  0.26224E+05 9066
    27.40  36.95    2  0.27151E+05 9072
    28.30  36.75    1  0.37610E+05 9073
    29.40  36.15    1  0.25723E+05 9074
    30.70  36.75   32  0.25571E+05 9075
    27.40  36.95    7  0.25124E+05 9076
    28.70  36.65    6  0.23622E+05 9077
    26.80  39.05    4  0.27465E+05 9078
    29.00  36.65   11  0.25325E+05 9080
    32.30  36.15    5  0.27258E+05 9081
    35.90  36.65   16  0.25940E+05 9082
    30.60  36.55    5  0.25768E+05 9084
    30.60  36.55    7  0.24789E+05 9085
    31.30  36.75   12  0.24650E+05 9086
    28.30  36.75    7  0.24350E+05 9087
    28.70  36.65    6  0.25634E+05 9088
    31.10  36.75    9  0.25998E+05 9089
    34.20  36.35    9  0.26153E+05 9091
    34.80  36.75   17  0.26312E+05 9092
    35.90  36.15    8  0.26945E+05 9093
    27.20  37.85   10  0.25812E+05 9094
    35.90  36.55   14  0.25648E+05 9095
    30.20  36.15    3  0.27160E+05 9096
    35.90  36.75   11  0.24900E+05 9097
    26.20  38.35    5  0.26091E+05 9099
    26.70  39.25    7  0.27273E+05 9101
    32.90  36.05    7  0.26437E+05 9102
    32.00  36.45   12  0.26243E+05 9103
    30.20  36.25    2  0.31769E+05 9104
    33.90  36.25    3  0.21943E+05 9105
    35.90  36.05    2  0.24601E+05 9106
    27.20  37.75    2  0.30700E+05 9107
    31.40  36.75    2  0.28648E+05 9108
    30.20  36.25    2  0.31904E+05 9109
    34.80  36.75    3  0.24457E+05 9110
    30.30  36.25    2  0.31541E+05 9111
    35.90  36.15    3  0.21945E+05 9113
    27.40  36.95    3  0.23341E+05 9114
    29.60  36.15    2  0.26734E+05 9115
    35.30  36.45    3  0.21516E+05 9116
    35.90  36.75    2  0.24457E+05 9117
    35.10  36.45    2  0.28277E+05 9118
    26.20  40.55    2  0.30720E+05 9119
    35.90  36.75    3  0.23034E+05 9120
    27.20  37.75    2  0.23456E+05 9121
    35.90  36.45    2  0.30487E+05 9122
    27.20  37.75    3  0.23721E+05 9124
    27.70  36.65    3  0.24620E+05 9125
    31.30  36.75    2  0.23958E+05 9126
    30.30  36.25    2  0.22694E+05 9127
    35.90  36.65    2  0.28352E+05 9128
    26.10  39.65    2  0.29061E+05 9129
    33.30  36.05    2  0.30623E+05 9130
    31.70  36.55    3  0.21540E+05 9131
    34.10  36.35    2  0.27717E+05 9132
    34.40  36.65    2  0.23972E+05 9134
    26.60  39.45    2  0.24227E+05 9135
    26.30  38.45    3  0.22488E+05 9136
    35.90  36.75    3  0.22610E+05 9137
